featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,22 July 2020,02:55:08,"Low salary, little mobility", Assistant Manager,,"22 July 2020
Helpful (1)
""Low salary, little mobility""
1.0
★★★★★
Former Employee ",full-time, more than a year,1,"Very cheap lunch and dinner provided by the company.
Not a lot of workload, and rather stable environment for retirement.","A lot of politics and redundant employees. Since chinese companies never lay off employees, some unproductive and low-skilled people get to stay and even be promoted. Probably because some people are getting too free, they start playing politics and gossips.

Strong hierarchy is everywhere, though colleagues come from MNC or with overseas academic background are generally more genial. Discrimination towards contract staff by perm staff exists.

Would not recommend to fresh graduates especially if you have good English skills/ energetic mindset.",,1.0,5.0,2.0,,1.0,2.0,2.0,Doesn't Recommend,Positive Outlook,No Opinion of CEO,,,
0,0,0,8 June 2020,01:24:45,Nice leader, Corporate Credit Execution,,"8 June 2020
""Nice leader""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,Nice leader; good benefits; great team,Low salary; work overtime; overwhelming workload,,4.0,4.0,5.0,,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,6 June 2020,22:24:14,fresh graduate probably good, Personal Banking Manager,Central,"6 June 2020
""fresh graduate probably good""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,"big name , well rounded training",stay at one position for very long to get promoted,less hierarchy would be good,4.0,2.0,2.0,,3.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,4 June 2020,08:58:56,not bad, Manager,Hong Kong,"4 June 2020
""not bad""
3.0
★★★★★
Current Employee ",full-time,,0,No need to work long,top management are from China,,3.0,4.0,2.0,,2.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,18 June 2020,08:34:07,The working environment is completely a hell!, Branch Trainee,Hong Kong,"18 June 2020
Helpful (1)
""The working environment is completely a hell!""
1.0
★★★★★
Former Employee ",full-time,,1,Salary is slightly better than other banks.,Training is insufficient to train a branch trainee to work on his job.,,1.0,,,,,,,,,,,,
0,0,0,8 May 2020,22:26:20,Relationship Manager, Relationship Manager,Hong Kong,"8 May 2020
""Relationship Manager""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Sales target and pressure is less than other foreign banks,Many paper works and miscellaneous targets other than I&I,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,11 June 2020,04:34:15,Poor colleagues, Assistant Project Manager,Taikoo Shing,"11 June 2020
Helpful (1)
""Poor colleagues""
1.0
★★★★★
Current Employee ",full-time, more than a year,1,"You won't get fire, no matter what you did.","Politics, people are not willing to take responsibility.",,1.0,3.0,1.0,,2.0,3.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,18 April 2020,18:18:48,Excellent Job Opportunities, Assistant Manager,Hong Kong,"18 April 2020
""Excellent Job Opportunities""
5.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"BOCHK is deep-rooted in Hong Kong while having strong ties to the prosperous mainland China market. During my employment in the Bank-wide Operations Department, I witnessed several group-wide projects being initiated and carried out with colleagues diligently coordinating with Beijing HQ and overseas subsidiaries in order to get the job done. For those who desire job security and opportunities to participate in large-scale projects, BOCHK will be an excellent choice.",The salary is moderate and steady growth.,,5.0,5.0,5.0,,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,8 April 2020,09:43:41,Working Life in BOC, Business Strategy Manager,Hong Kong,"8 April 2020
""Working Life in BOC""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"Stable environment, high job security",slow promotion and chinese culture,,4.0,3.0,3.0,,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,7 April 2020,06:58:40,High pressure, Staff,Central,"7 April 2020
""High pressure""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,"Salary is competitive, company culture is good","High pressure, keep on increasing efficiency",,4.0,2.0,4.0,,3.0,5.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,14 April 2020,07:57:51,No career path, Operations Officer,Hong Kong,"14 April 2020
""No career path""
2.0
★★★★★
Former Employee ",full-time,,0,"stable environment, not much at all","traditional company culture, china management",,2.0,,,,,,,,,,,,
0,0,0,25 March 2020,08:46:25,none, Branch Trainee,Hong Kong,"25 March 2020
""none""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,"attractive salary 
you can get promoted if you are good at selling","too much work 
long hours work",,3.0,1.0,3.0,,5.0,4.0,3.0,,,,,,
0,0,0,28 February 2020,03:56:37,Relationship Manager, Customer Relationship Manager,,"28 February 2020
""Relationship Manager""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Stable job prospect environment. Teamwork is totally observed. Transparent career path,Some teams could be to be adamant,Need to be innovate instead of bench-marking others,4.0,2.0,4.0,,5.0,3.0,5.0,,,,,,
0,0,0,21 March 2020,07:39:38,Avoid as much as possible, Product Manager,Hong Kong,"21 March 2020
Helpful (1)
""Avoid as much as possible""
1.0
★★★★★
Former Employee ",full-time, more than a year,1,Good if you're looking for stable environment,Terrible political issues and people are generally not motivated. Base salary is low compare to other banks in Hong Kong.,,1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,4 February 2020,01:50:22,Financial Management Manager,,,"4 February 2020
""Financial Management Manager""
2.0
★★★★★
Current Employee ",full-time,,0,"Good teammate
Senior are willing to teach","Hierarchy
Typical Chinese work culture
Uses Chinese in all documents",,2.0,3.0,1.0,,2.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,1,19 January 2020,07:04:44,Graduation,,,"19 January 2020
""Graduation""
5.0
★★★★★
Former Employee ",full-time,,0,Not good. Need to speak mandarin all the time.,Good bonus but the base is super low.,,5.0,3.0,3.0,,3.0,3.0,3.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,1,15 January 2020,05:59:27,Manager,,,"15 January 2020
Helpful (1)
""Manager""
1.0
★★★★★
Former Employee ",full-time, less than a year,1,"Good working environment, reasonble workload","China management style, few promotion opp",,1.0,,,,,,,,,,,,
0,0,1,22 November 2019,03:19:48,Manager,,,"22 November 2019
""Manager""
5.0
★★★★★
Current Employee ",full-time,,0,Great environment and learning opportunities,"Slow career progression, communication in chinese",,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,14 November 2019,22:00:21,Bad, Human Resources Officer,Hong Kong,"14 November 2019
Helpful (1)
""Bad""
2.0
★★★★★
Former Employee ",full-time, less than a year,1,Not really sure about this,Chinese style Not good for everyone,,2.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,16 November 2019,00:29:31,Trade sp,,,"16 November 2019
""Trade sp""
2.0
★★★★★
Current Employee ",full-time,,0,Good communication good good good,N N N N N,N,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,
0,0,1,6 December 2019,05:44:26,Senior System Development Manager,,,"6 December 2019
Helpful (1)
""Senior System Development Manager""
1.0
★★★★★
Former Employee ",full-time,,1,"Over Time with paid, always need to OT","super high pressure , need OT all the time on public holidays",,1.0,1.0,2.0,,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,1,6 November 2019,08:44:02,SA,,Hong Kong,"6 November 2019
Helpful (1)
""SA""
2.0
★★★★★
Former Employee ",full-time, more than a year,1,it is ideal for those who want to stay till retire,not easy to adapt the culture,na,2.0,2.0,2.0,,2.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,1,30 October 2019,11:56:33,consultant,,,"30 October 2019
""consultant""
3.0
★★★★★
Former Employee ",full-time,,0,good working place and good team player,"stressful, need to work over time",,3.0,,,,,,,,,,,,
0,0,1,16 October 2019,18:16:55,Personal Banking Manager,,,"16 October 2019
""Personal Banking Manager""
3.0
★★★★★
Current Employee ",full-time,,0,"Stable working hours, not stressful working environment","Colleagues are old in age, waiting for retirement. Management don’t communicable, bad management skills and make mistakes all the time.",No way they can improve anything.,3.0,4.0,2.0,,2.0,3.0,3.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,1,11 October 2019,09:45:01,Manager,,,"11 October 2019
""Manager""
2.0
★★★★★
Former Employee ",full-time,,0,The location is very nice,The company is very traditional,,2.0,,,,,,,,,,,,
0,0,1,17 September 2019,06:33:10,Learn a lot,,,"17 September 2019
""Learn a lot""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,Good working environment and I have learnt a lot,Most of time is very busy,,4.0,2.0,4.0,,4.0,4.0,5.0,,,,,,
0,0,0,11 September 2019,10:01:05,China Company, Personal Assistant,"Tsim Sha Tsui, Kowloon City","11 September 2019
""China Company""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Has Mainland background and with colleague speak mandarin,China company. Selfish and not treat the employees well.,,3.0,2.0,2.0,,3.0,2.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,23 August 2019,10:50:59,"Good work life balance, progression is not great", Manager,Hong Kong,"23 August 2019
""Good work life balance, progression is not great""
4.0
★★★★★
Current Employee ",full-time, more than 5 years,0,"Good work life balance, great staff canteen ($10 for lunch, $15 for dinner if you so wish to)",progression can be slow and quite a bit of reporting upwards.,,4.0,4.0,3.0,,2.0,3.0,3.0,Neutral Outlook,Approves of CEO,Approves of CEO,,,
0,0,1,26 August 2019,22:11:39,Graduate Trainee,,,"26 August 2019
Helpful (1)
""Graduate Trainee""
2.0
★★★★★
Former Employee ",full-time,,1,Friendly Colleagues and comprehensive training,Unfriendly boss and unsuitable company culture,,2.0,,,,,,,,,,,,
