featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,10 May 2014,20:17:26,A fair regulator in banking industry, System Analyst,Central,"10 May 2014
""A fair regulator in banking industry""
4.0
★★★★★
Current Employee ",full-time,,0,"Better job security than commercial banks, good work-life balance, nice people.",Sometimes there's kind of bureaucracy similar to other Hong Kong government departments.,Could provide more trainings to align with international banks.,4.0,5.0,3.0,,3.0,4.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,8 May 2014,04:34:12,Relax environemnt,,,,,,0,"work life balance 
relax environment
nice people","too relax
judge people by qualification instead of quality",,3.0,,,,,,,,,,,,
0,0,0,2 February 2014,09:24:33,nice, Programmer,Hong Kong,"2 February 2014
""nice""
5.0
★★★★★
Former Employee ",full-time, more than a year,0,people are very nice there,The life there is too stable,nice,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,4 August 2013,20:33:59,Average experience in an international institution, Analyst Programmer,Hong Kong,"4 August 2013
""Average experience in an international institution""
3.0
★★★★★
Former Employee ",full-time, less than a year,0,It is in an international scale,sometimes you will be isolated,Cater more to individual employees,3.0,4.0,3.0,,4.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,1,13 March 2013,12:06:36,Regulator of banks,,,"13 March 2013
""Regulator of banks""
3.0
★★★★★
Former Employee ",full-time,,0,"Great exposure in the different financial institutions in Hong Kong as a regulator
Well-structured organization and also well-collaboration between the different departments
It also has great work collaboration
Great exposure for people who want to have analysis and comparison for different banks","it can be hierarchy for some people
It is necessary to have banking exposure and experience before working in an government regulatory bodies",,3.0,3.0,3.0,,3.0,3.0,3.0,Neutral Outlook,,,,,
0,0,0,24 February 2013,00:30:59,Intern at Hong Kong Monetary Authority,,,,,,0,"The working environment is great, beautiful view of the Victoria Harbor and the Peak. It gives extra incentive to your work.",I think it is hard to get promoted in the company because seats are limited and there are too many competitors.,Not applicable.,4.0,,,,,,,,,,,,
0,0,0,9 July 2019,07:17:55,Research Intern, Intern,,"9 July 2019
""Research Intern""
5.0
★★★★★
Current Employee ",full-time,,0,Very helpful people. My supervisor comes from big ibd and is happy to teach.,low salary. Our head is disputable.,,5.0,5.0,5.0,,5.0,4.0,5.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,19 January 2018,18:33:15,OK organization to work for,,,"19 January 2018
""OK organization to work for""
4.0
★★★★★
Former Employee ",full-time,,0,good work life balance at the organization,promotion depends on headcount so high performers may feel inadequately acknowledged,,4.0,5.0,3.0,,3.0,4.0,3.0,,,,,,
0,0,1,16 January 2018,12:55:51,HKMA,,,"16 January 2018
""HKMA""
5.0
★★★★★
Former Employee ",part-time,,0,Nice colleagues and work is not very hard.,no much cons. very efficient organization,,5.0,5.0,4.0,,4.0,4.0,4.0,Recommends,Neutral Outlook,,,,
0,0,0,6 March 2017,10:51:08,Intern,,,,,,0,Low working pressure and good working environment,Few opportunities to assist in major projects as an intern,,5.0,,,,,,,,,,,,
0,0,0,13 November 2016,13:40:59,Summer Internship,,,,,,0,"Good experience, have internal seminars and visits. Get to meet a lot of people ase well.","You do not get to choose which department you wish to join, the HR will decide for you, this is the main downside","Let candidates have the option to choose or at least know their preference of department, instead of allocating according to their academic background",4.0,5.0,3.0,,4.0,,3.0,Recommends,,,,,
0,0,0,31 January 2015,21:27:48,Banking Conduct Department Summer Intern,,,,,,0,"not much work load, no OT, nice colleges",too relaxing as no pressure,,4.0,,,,,,,,,,,,
0,0,0,4 January 2015,08:22:26,I was a research assistant assigned to a PHD economist,,,,,,0,It is not busy to work there and the environment is nice,salary is not high and the culture is not competitive enough,I have no advice,4.0,5.0,3.0,,4.0,4.0,,Recommends,Neutral Outlook,,,,
0,0,0,29 June 2014,00:59:14,Overtime Compensation,,,,,,0,"Prestige, like IFC, plenty of slack off opps","long hours, tedious, strict, no personality",,3.0,,,,,,,,,,,,
