featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,19 July 2018,19:17:13,A busy Airport, Manager,,"19 July 2018
Helpful (1)
""A busy Airport""
3.0
★★★★★
Current Employee ",full-time, more than 8 years,1,The Airport is keeping expanding and you can have job security in the coming 10 years,The management style is outdated,,3.0,3.0,3.0,,4.0,3.0,2.0,Recommends,Positive Outlook,,,,
0,0,1,23 April 2018,02:06:14,"Questionable ability of management, humiliating HR policy",,Hong Kong,"23 April 2018
Helpful (2)
""Questionable ability of management, humiliating HR policy""
2.0
★★★★★
Current Employee ",full-time, more than a year,2,"Pretty good work life balance for most departments
Great all you want is a stable and not so demanding job","- Sections/ Departments keep pushing responsibility from one to another.

- HR fails to recognize and retain talent, many qualified and experienced OOs and SOOs remain in their positions for years without promotion, while the ability of some Manager level staff are ironically questionable. Promotion not based on ability and experience, but on vacancy and relationship with management.","Restructure your HR team, rethink your human resource strategy.",2.0,4.0,2.0,,1.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,30 January 2018,23:06:45,CLP Intern,,,,,,0,"Big family, good working hours, happy working. The dept doesnt treat you as an intern merely, but a full time employee with many opportunities","Peak hour - very busy and the workload is a bit overwhelming for an intern, but it was still alright",,4.0,3.0,4.0,,4.0,3.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,1,6 November 2017,20:17:36,Assistant Manager - IT,,,,full-time,,6,"Stable and secure job
Good to nobrainer.","Too frequent internal re-organization
The right people are not assigned to the right positions
Too many clumsy reporting",Respect and fairness is very important to people. you can use a dozen of people to do a single taste or you use any effective way (less people) to finish the taste. It's up to your management culture.,2.0,4.0,2.0,,2.0,5.0,2.0,Doesn't Recommend,Positive Outlook,,,,
0,0,0,30 June 2017,20:48:58,Mundane work with not much to learn, Senior Officer,Hong Kong,"30 June 2017
Helpful (1)
""Mundane work with not much to learn""
3.0
★★★★★
Former Employee ",full-time, more than 3 years,1,"Little pressure, routine work, ok compensation compare to the amount of work","Lose competitiveness in the bigger market, other teams not very helpful. People often not capable, high reliance on vendors.","Bring in people who are actually capable of the work, instead of people who only can talk.",3.0,5.0,3.0,,2.0,3.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,16 October 2014,12:11:25,Struggle to survive, Assistant Manager,Hong Kong,"16 October 2014
""Struggle to survive""
2.0
★★★★★
Former Employee ",full-time, more than 3 years,0,nothing to work everyday with worry,play politic everyday and quarrel,stop to play politic and be creative,2.0,3.0,1.0,,2.0,3.0,2.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,8 July 2014,06:29:08,Great working environment but slow career advancement, Operations Officer (Office),Hong Kong,"8 July 2014
Helpful (2)
""Great working environment but slow career advancement""
4.0
★★★★★
Current Employee ",full-time, more than a year,2,Good work life balance in general; great medical benefits; 13th month salary available with annual bonus (less than your monthly salary),OT is occasional in some departments. Promotion is usually only possible when there is a vacancy (min 3 years exp required for promoting to Senior Officer).,The poor HR system is the major obstacle for this company to retain quality and experienced staff,4.0,4.0,4.0,,2.0,5.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,3 January 2011,22:10:36,A lot of project each year,,Hong Kong,,,,1,A lot of new technology and applications to learn. The salary package is good.,Not much promotion opportunity. Too much internal procedures,Should consider promotion inside the company,3.0,3.0,,,3.0,4.0,2.0,,,,,,
0,0,1,8 December 2020,13:36:43,Not for young energetic professionals,,,"8 December 2020
""Not for young energetic professionals""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"Generous Amount of Annual Leave, Stable Environment",Unclear career path and rigid HR policy,,3.0,4.0,2.0,3.0,2.0,4.0,3.0,Neutral Outlook,,,,,
0,0,0,20 October 2020,05:20:46,Back office position, Back Office,,"20 October 2020
""Back office position""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"Nice working environment, good benefits","Low salary, stagnant promotion opportunities",Value junior staff more rather than only trainees,3.0,4.0,3.0,3.0,2.0,4.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,1 May 2019,02:47:02,Assistant Manager, Assistant Manager,,"1 May 2019
Helpful (1)
""Assistant Manager""
3.0
★★★★★
Current Employee ",full-time, more than 5 years,1,"No pros at all, sign","Too conservative
Too many on9 management",,3.0,3.0,3.0,,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Approves of CEO,,,
0,0,1,5 January 2018,13:52:20,Title Inflation is a big problem here,,,"5 January 2018
""Title Inflation is a big problem here""
4.0
★★★★★
Former Employee ",full-time,,0,You can be a manager with very few work experience. Above average salary. Good work life balance. Laid-back life style.,Unable to find another job after the runway project. Nothing to learn from these managers. Most of the staff are unemployable outside Hong Kong or China.,Enjoy the life there while you can,4.0,5.0,1.0,,1.0,5.0,1.0,Doesn't Recommend,,,,,
0,0,1,19 June 2017,01:45:53,Management Trainee,,,"19 June 2017
""Management Trainee""
2.0
★★★★★
Former Employee ",full-time,,0,"Job security
Stability
Attractive remuneration
Work life balance is great and working hours are very reasonable","Local culture
Opportunity for career development is very limited - people tends to work in the same job for years (or until retirement)",,2.0,5.0,3.0,,1.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,10 October 2015,04:17:52,Projects department - great place to work for!,,,,,,0,Learned a lot about the construction aspects of the business,Can't think of any cons of working at the company.,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,26 November 2012,01:45:57,Humiliating HR policy,,,"26 November 2012
Helpful (7)
""Humiliating HR policy""
1.0
★★★★★
Former Employee ",full-time, more than 5 years,7,"- Good work environment
- OK work life balance, depends on which department you are working for
- Excellent medical scheme","- No expectation on salary increment and promotion
- Promotion only based on ""relationship with management"" instead of achievements and abilities
- Not aggressive in expanding business / improving service","Sack those devils, award those who are capable!",1.0,3.0,2.0,,2.0,2.0,1.0,Doesn't Recommend,Positive Outlook,,,,
