featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,1,7 January 2021,04:15:03,Hku,,,"7 January 2021
""Hku""
4.0
★★★★★
Current Employee ",full-time,,0,"Good working environment
Reasonable medical benefits",Can’t think of any at this moment,,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,,,,,
0,0,1,6 January 2021,07:17:11,Good,,,"6 January 2021
""Good""
3.0
★★★★★
Former Employee ",full-time,,0,No reason i think its good,No and never have cons,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Recommends,Neutral Outlook,,,,
0,0,0,22 December 2020,21:45:11,RA Work in HKU, Graduate Research Assistant,Hong Kong,"22 December 2020
""RA Work in HKU""
5.0
★★★★★
Former Employee ",full-time, more than a year,0,The payment is great in academic standard.,Hong Kong is a busy and noisy place.,,5.0,2.0,3.0,3.0,5.0,5.0,5.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,22 December 2020,22:40:03,Nice, Research Assistant,Hong Kong,"22 December 2020
""Nice""
5.0
★★★★★
Former Employee ",part-time, more than a year,0,There is a good academic atmosphere.,"If you do not plan to be a researcher, the experience may not contribute a lot to your future career.",,5.0,5.0,5.0,5.0,3.0,3.0,5.0,,,,,,
0,0,0,5 January 2021,18:11:10,Place with many talented scientists, Research Assistant Professor,Hong Kong,"5 January 2021
""Place with many talented scientists""
4.0
★★★★★
Current Employee ",full-time,,0,Supported with very sufficient research and being able to work with many top scientists in the world.,Only very few research assistant professors (estimation < 5%) can successfully obtain assistant professor position through external opening and competition.,,4.0,3.0,3.0,4.0,2.0,3.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,4 January 2021,08:09:05,Good,,Hong Kong,"4 January 2021
""Good""
4.0
★★★★★
Former Employee ",full-time,,0,A good environment in general,It feels a little demanding,,4.0,,,,,,,,,,,,
0,0,0,4 January 2021,21:47:23,Good academic platform, PhD Student,Hong Kong,"4 January 2021
""Good academic platform""
4.0
★★★★★
Former Employee ",full-time,,0,higher quality faulty members and great academic resource,student academic training needs to be improved,,4.0,5.0,4.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,4 January 2021,23:15:26,Teaching at Space, Contract Professor,Causeway Bay,"4 January 2021
""Teaching at Space""
3.0
★★★★★
Current Employee ",part-time, more than a year,0,"Flexible work schedule, few meetings, exams written together with colleagues, nice work environment","No benefits, lots of bureaucracy",,3.0,5.0,3.0,,2.0,4.0,2.0,,,,,,
0,0,0,3 January 2021,15:04:25,/, Research Assistant,Pok Fu Lam,"3 January 2021
""/""
4.0
★★★★★
Former Employee ",full-time,,0,The biggest adv is being flexible,Self discipline is highly needed,,4.0,,,,,,,,,,,,
0,0,0,3 January 2021,19:17:33,Good, Teaching Assistant,,"3 January 2021
""Good""
4.0
★★★★★
Current Employee ",part-time,,0,"High salary, flexible working hours",things to be learnt are limited,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,,,,,
0,0,0,1 January 2021,10:09:49,Good facilities, Project Manager,Hong Kong,"1 January 2021
""Good facilities""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"Facilities: Computing, sports; Good health service; Nice vibes from student societies",Faculty can be very output oriented instead of having kindness and support for each other;,,4.0,4.0,3.0,,4.0,4.0,3.0,Recommends,Positive Outlook,,,,
0,0,1,14 December 2020,19:05:24,Great support system and good place to connect with people,,,"14 December 2020
""Great support system and good place to connect with people""
5.0
★★★★★
Current Employee ",part-time,,0,"depending on the subject, great students to teach. a lot of resources to support teaching staff (grants/ other resources) if you bother with the logistics.",it's a pretty bureaucratic system and some colleagues feel conflicted with the external situations..,,5.0,3.0,3.0,4.0,4.0,5.0,2.0,Recommends,,Disapproves of CEO,,,
0,0,0,25 December 2020,23:12:50,Good, Engineer,Hong Kong,"25 December 2020
""Good""
3.0
★★★★★
Former Employee ",full-time,,0,Cheap alternative as an international university,Not very diverse (claim to be most international university),,3.0,,,,,,,,,,,,
0,0,0,9 December 2020,15:43:53,"Great atmosphere, flexible hours", Office Clerk,Hong Kong,"9 December 2020
""Great atmosphere, flexible hours""
5.0
★★★★★
Former Employee ",part-time,,0,My hours were flexible and I had access to the school's cafeteria for lunch,None that I can think of at the moment,,5.0,5.0,5.0,,,,5.0,Recommends,Positive Outlook,,,,
0,0,0,10 December 2020,04:06:51,Great experience with HKPF, PhD Student,Hong Kong,"10 December 2020
""Great experience with HKPF""
5.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"Fantastic environments, great funding, a lot of exchange opportunities","Try to avoid bosses from mainland China, they are rather harsh",,5.0,3.0,4.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,7 December 2020,11:21:08,Wonderful, Student,Hong Kong,"7 December 2020
""Wonderful""
5.0
★★★★★
Current Employee ",part-time,,0,"wonderful, talent gets rewarded definitely",no con as such really,,5.0,5.0,4.0,4.0,,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,8 December 2020,00:10:08,phd, PhD Student,Hong Kong,"8 December 2020
""phd""
5.0
★★★★★
Current Employee ",full-time,,0,"fine, well supervisor, well life","too many constraints, less communications",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,21 December 2020,23:56:14,Library Assistant, Library Assistant,Hong Kong,"21 December 2020
""Library Assistant""
4.0
★★★★★
Former Employee ",part-time, less than a year,0,"- Small workload
- low pressure
- higher salary compare to the private market",- learn a little from my job,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Recommends,,Disapproves of CEO,,,
0,0,0,6 December 2020,19:36:04,good, Research Associate,Hong Kong,"6 December 2020
""good""
5.0
★★★★★
Current Employee ",part-time,,0,good for fresh graduate students,I do not find an obvious cons,,5.0,,,,,,,,,,,,
0,0,0,21 December 2020,01:17:35,Worked there as a student RA. Nothing much to complain, Research Assistant,Hong Kong,"21 December 2020
""Worked there as a student RA. Nothing much to complain""
4.0
★★★★★
Former Employee ",part-time,,0,My boss was nice and I only needed to focus on research work. Admin work and other stuff were not required.,The nature of the work was a little boring.,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,21 December 2020,02:07:07,HKU, Researcher,Hong Kong,"21 December 2020
""HKU""
4.0
★★★★★
Current Employee ",part-time,,0,"a reputable university, office location",it highly varies and depends on the faculty and department,,4.0,3.0,3.0,3.0,5.0,4.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,20 December 2020,06:43:08,Postdoc in HKU, Postdoctoral Fellow,Hong Kong,"20 December 2020
""Postdoc in HKU""
3.0
★★★★★
Former Employee ",full-time, more than 5 years,0,Plenty of resources and facility support,Tenured Professors in HKU seems keen on management politics instead of science,,3.0,3.0,3.0,5.0,5.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
